,TARGET,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT_W_CITY,REGION_RATING_CLIENT,NAME_INCOME_TYPE_Working,DAYS_LAST_PHONE_CHANGE,CODE_GENDER_M,DAYS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY,NAME_EDUCATION_TYPE_Secondary / secondary special,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY,FLAG_DOCUMENT_3,OCCUPATION_TYPE_Laborers,DAYS_REGISTRATION,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,NAME_EDUCATION_TYPE_Higher education,CODE_GENDER_F,NAME_INCOME_TYPE_Pensioner,ORGANIZATION_TYPE_XNA,FLOORSMAX_AVG,FLOORSMAX_MEDI,FLOORSMAX_MODE,EMERGENCYSTATE_MODE_No,HOUSETYPE_MODE_block of flats,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,ELEVATORS_AVG,ELEVATORS_MEDI
250,0,-14726,-142.0,2,2,1,-1053.0,1,-2690,0,1,1,0,1,0,-3458.0,0.237916079507114,0.2587283392986726,0.4055600775967173,0,0,0,0,0.375,0.375,0.375,1,1,198000.0,0.022625,0.12,0.12
251,0,-11881,-716.0,2,2,1,-502.0,0,-4417,0,0,1,0,1,0,-2283.0,0.3312508645909018,0.18241258581846,,0,1,0,0,,,,0,0,292500.0,0.015221,,
252,0,-21185,,2,2,0,0.0,0,-4229,0,1,0,0,1,0,-1702.0,0.5495965024956946,0.0654523265728891,,0,1,1,1,,,,0,0,675000.0,0.028663,,
253,0,-14247,-2993.0,2,2,1,0.0,0,-4142,0,0,1,0,1,0,-3842.0,0.6127042441012546,0.495546481404605,0.4502643743883886,1,1,0,0,,,,0,0,1201500.0,0.019101,,
254,0,-20984,-7148.0,2,2,0,-16.0,0,-3962,0,1,1,0,0,0,-8781.0,0.5460231970049609,0.4413832573630213,,0,1,0,0,,,,0,0,675000.0,0.00963,,
255,1,-11356,-602.0,1,1,0,-14.0,1,-3224,0,1,1,0,1,1,-335.0,0.4632753280912678,0.3023938171668298,0.2620051155519113,0,0,0,0,0.5417,0.5417,0.5417,1,1,774000.0,0.072508,0.4,0.4
256,0,-17186,-1116.0,1,1,0,-231.0,1,-730,0,1,1,0,0,0,-4258.0,,0.7117915010199288,0.602751870061926,0,0,0,0,0.375,0.375,0.375,1,1,202500.0,0.04622,0.16,0.16
257,0,-10427,-1274.0,2,2,1,-1002.0,1,-3027,0,1,1,0,0,0,-2609.0,,0.6126231664059472,,0,0,0,0,,,,0,0,270000.0,0.026392,,
258,0,-16223,-3077.0,1,3,1,-1485.0,0,-5501,0,1,1,0,1,0,-3425.0,,0.4923105677275208,,0,1,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.020713,0.0,0.0
259,0,-19045,-11916.0,2,2,0,-1393.0,0,-2566,1,1,1,1,0,0,-6644.0,0.5884877883422673,0.7047612832459343,,0,1,0,0,0.1667,0.1667,0.1667,1,1,540000.0,0.0060079999999999,0.0,0.0
260,1,-12209,-1572.0,2,2,0,-2149.0,1,-4551,0,1,1,0,1,0,-6348.0,0.3154721549257734,0.474891701732854,,0,0,0,0,0.1667,0.1667,0.1667,1,1,324000.0,0.018634,0.0,0.0
261,1,-8292,-166.0,2,2,1,0.0,1,-16,0,1,1,0,0,1,-3062.0,0.2009260877159709,0.2532889043013798,,0,0,0,0,0.3333,0.3333,0.3333,1,1,454500.0,0.022625,0.08,0.08
262,0,-9105,-482.0,2,2,1,-930.0,0,-1139,1,1,1,0,1,0,-5874.0,0.0516817674367294,0.4794306372473876,0.3418505435993493,0,1,0,0,0.1667,0.1667,0.1667,1,1,148500.0,0.0196889999999999,0.0,0.0
263,0,-24006,,2,2,0,-609.0,0,-4447,0,1,0,0,0,0,-2239.0,0.4101025731788671,0.2824903715892518,,0,1,1,1,0.4792,0.4792,0.3333,1,1,225000.0,0.016612,0.08,0.08
264,0,-22794,-15632.0,2,2,1,-1121.0,0,-4311,0,1,1,0,0,0,-7959.0,0.7958031328748403,0.6549426491435624,,0,1,0,0,0.1667,0.1667,0.1667,1,1,675000.0,0.008019,0.0,0.0
265,0,-9011,-100.0,3,3,1,-945.0,1,-1654,0,0,1,0,0,0,-7897.0,,0.4342249243207465,0.158196548745863,0,0,0,0,0.0833,0.0833,0.0833,1,1,180000.0,0.020713,0.0,0.0
266,0,-16546,-1480.0,2,2,0,-745.0,1,-7,1,1,1,0,0,0,-2196.0,0.4489622731076524,0.6803211845067775,0.5725847271056428,0,0,0,0,0.3333,0.3333,0.3333,1,1,369000.0,0.01885,0.04,0.04
267,0,-14534,-3397.0,2,2,1,-1891.0,1,-5113,0,0,1,0,0,0,-3776.0,0.4974688893052743,0.7284562016754909,0.8766530258119177,1,0,0,0,,,,0,0,180000.0,0.022625,,
268,0,-16098,-3131.0,3,3,0,-288.0,0,-4143,0,1,1,0,1,1,-7189.0,,0.3341688139258219,0.4938861821889957,0,1,0,0,0.1667,0.1667,0.1667,1,1,238500.0,0.0105,0.0,0.0
269,0,-14659,-1228.0,3,3,1,-89.0,1,-1107,1,0,1,1,1,0,-688.0,0.4382813743111921,0.1601580935334256,,1,0,0,0,,,,0,0,1071000.0,0.018029,,
270,0,-22510,,2,2,0,-2379.0,0,-4765,0,0,0,0,0,0,-6983.0,0.6642482627052363,0.7078413458879441,,1,1,1,1,,,,0,0,945000.0,0.019101,,
271,0,-10788,-2573.0,2,2,1,-1073.0,1,-3478,1,1,1,0,1,1,-5248.0,0.7700870700124128,0.7807633668999076,0.2177197828060838,0,0,0,0,,,,0,0,225000.0,0.01885,,
272,0,-10203,-59.0,3,3,1,-1441.0,0,-2513,0,0,1,0,1,0,-6422.0,0.4956658291397297,0.5922952796456947,0.2648763657921876,1,1,0,0,0.3333,0.3333,0.3333,1,1,238500.0,0.018029,0.04,0.04
273,0,-15076,-4917.0,3,3,1,-1955.0,0,-2325,0,1,1,0,1,0,-1725.0,0.6894791426446275,0.5759247800821108,0.5676236351849678,0,1,0,0,,,,0,0,495000.0,0.005002,,
274,0,-17013,-7426.0,2,2,1,-1701.0,0,-539,0,0,1,0,1,0,-3274.0,0.5779691187553125,0.7081668419696704,,1,1,0,0,0.125,0.125,0.125,1,1,630000.0,0.030755,0.0,0.0
275,0,-9627,-189.0,3,3,1,-141.0,0,-2301,0,0,1,0,0,0,-709.0,,0.5334148717361978,0.6468813358695173,1,1,0,0,,,,0,0,315000.0,0.018209,,
276,0,-11631,-782.0,2,2,0,-2028.0,0,-2992,0,0,1,0,1,0,-7868.0,0.4956658291397297,0.5652898364253501,0.6533675812543797,1,1,0,0,0.1667,0.1667,0.1667,1,1,675000.0,0.022625,0.0,0.0
277,0,-11996,-2907.0,2,2,1,-842.0,1,-4623,1,1,1,0,1,0,-2562.0,,0.6104465234371922,,0,0,0,0,,,,0,0,463500.0,0.025164,,
278,0,-13534,-1420.0,2,2,0,0.0,1,-4133,1,1,1,0,1,0,-1602.0,0.2103502286944494,0.6336075825314255,,0,0,0,0,,,,0,0,450000.0,0.0196889999999999,,
279,0,-19297,-554.0,2,2,1,-1644.0,1,-2853,1,1,1,0,1,1,-7173.0,0.6380435278721609,0.7317096673610596,,0,0,0,0,0.0833,0.0833,0.0833,1,1,225000.0,0.00733,,
280,0,-18213,-2363.0,2,2,0,-206.0,1,-1761,0,0,1,0,0,0,-4627.0,,0.6636951890911267,,1,0,0,0,0.1667,0.1667,0.1667,1,1,1575000.0,0.026392,0.0,0.0
281,0,-10471,-1753.0,3,3,0,-1957.0,0,-2885,0,1,1,0,1,0,-4922.0,,0.659140920402117,0.4704602541955576,0,1,0,0,0.375,0.375,0.375,1,1,135000.0,0.003069,0.12,0.12
282,0,-20385,-2875.0,2,2,0,-1474.0,0,-3617,1,1,1,0,1,1,-4025.0,0.5495965024956946,0.5884083428119181,,0,1,0,0,,,,0,0,450000.0,0.031329,,
283,1,-22078,,3,3,0,0.0,1,-4542,0,1,0,0,1,0,-6748.0,,0.0634547973481448,,0,0,1,1,,,,0,0,225000.0,0.018209,,
284,0,-20317,-2334.0,3,3,1,-1858.0,1,-3680,1,1,1,0,1,0,-10946.0,,0.3952451550026659,,0,0,0,0,,,,0,0,333000.0,0.020713,,
285,0,-15864,-8215.0,2,2,0,-715.0,0,-2451,0,1,1,0,1,0,-2463.0,0.7352209993926424,0.6923108327651505,0.6161866709636321,0,1,0,0,,,,0,0,1138500.0,0.00496,,
286,0,-19997,-645.0,3,3,1,-1477.0,0,-3399,1,1,1,0,1,0,-2391.0,0.6296742509538716,0.0813107269975509,,0,1,0,0,,,,0,0,225000.0,0.006852,,
287,0,-23444,,2,2,0,0.0,0,-4655,0,1,0,0,1,0,-14604.0,0.3312508645909018,0.1198425132882416,,0,1,1,1,0.3333,0.3333,0.3333,1,1,450000.0,0.031329,0.16,0.16
288,0,-10442,-864.0,1,1,0,-984.0,0,-243,0,0,1,0,1,0,-4750.0,0.3092753558842053,0.5885936894845518,0.5038059458460179,0,1,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.072508,0.0,0.0
289,0,-18665,-837.0,2,2,1,-373.0,1,-2210,0,1,1,0,0,0,-6710.0,,0.7036316193086658,,0,0,0,0,,,,0,0,90000.0,0.035792,,
290,0,-23420,,2,2,0,-1331.0,0,-4749,0,1,0,0,0,0,-14293.0,0.7352209993926424,0.703772964069933,,0,1,1,1,,,,0,0,675000.0,0.035792,,
291,1,-13989,-1350.0,2,2,0,-1781.0,0,-4715,0,1,1,0,1,1,-8112.0,0.2608559142068693,0.6290421096825476,,0,1,0,0,0.3333,0.3333,0.3333,1,1,450000.0,0.02461,0.16,0.16
292,0,-9324,-872.0,1,1,0,0.0,0,-616,0,0,1,0,0,0,-599.0,,0.7121861090565618,,1,1,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.04622,0.0,0.0
293,0,-21292,-1491.0,2,2,1,-115.0,0,-4059,1,1,1,0,1,0,-11804.0,0.470456116119975,0.7548313411309313,0.7867044718772329,0,1,0,0,0.1667,0.1667,0.1667,1,1,630000.0,0.008019,0.0,0.0
294,0,-21535,-2828.0,2,2,0,-1560.0,1,-4673,0,1,1,0,0,1,-3182.0,0.7789040389824382,0.7666154651803404,,0,0,0,0,0.1667,0.1667,0.1667,1,1,495000.0,0.011703,0.0,0.0
295,0,-13080,-3429.0,1,1,0,-2218.0,0,-5241,1,1,1,0,1,0,-4198.0,,0.2619665407674808,0.4024355849454029,0,1,0,0,0.0417,0.0417,0.0417,1,1,679500.0,0.04622,,
296,0,-20348,-7115.0,2,2,1,0.0,1,-2780,0,1,1,0,1,1,-1799.0,0.3154721549257734,0.6473727821815991,0.660390355516301,0,0,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.031329,0.0,0.0
297,0,-8400,-338.0,2,2,1,0.0,1,-1078,0,1,1,0,1,1,-4664.0,0.1735274304649146,0.031275077373225,0.068260231092282,0,0,0,0,0.1667,0.1667,0.1667,1,1,90000.0,0.0088659999999999,0.0,0.0
298,0,-10935,-422.0,2,2,1,-1016.0,1,-3364,0,1,1,0,0,0,-5251.0,0.5370699579791587,0.5819802398826008,0.2598232457059673,0,0,0,0,0.3333,0.3333,0.3333,1,1,90000.0,0.0228,0.32,0.32
299,0,-11287,-3894.0,1,1,0,-1499.0,1,-3950,0,0,1,0,0,1,-3134.0,0.4794489811780563,0.6428972186219171,0.2759403976536222,1,0,0,0,0.25,0.25,0.25,1,1,225000.0,0.032561,0.32,0.32
300,0,-21154,-951.0,2,2,1,-631.0,0,-3720,0,1,1,0,0,1,-5892.0,,0.5215499611050477,,0,1,0,0,,,,0,0,450000.0,0.019101,,
301,0,-17674,-6788.0,2,2,0,-1878.0,0,-1205,0,0,1,0,1,0,-10598.0,0.5172965813614878,0.6177377757065927,0.7675313172467455,1,1,0,0,0.0417,0.0417,0.0417,1,1,463500.0,0.02461,0.0,0.0
302,0,-21419,,2,2,0,-494.0,0,-4287,0,1,0,0,1,0,-13511.0,0.7136313997323308,0.5313407216958058,,0,1,1,1,,,,0,0,450000.0,0.018801,,
303,0,-10390,-370.0,1,1,1,-6.0,0,-1864,0,0,1,0,1,0,-8697.0,0.6722428897082422,0.5986583828980028,,0,1,0,0,0.375,0.375,0.375,1,1,1125000.0,0.032561,0.24,0.24
304,0,-23338,,2,2,0,-669.0,0,-4820,0,1,0,0,1,0,-11761.0,0.2970866116472028,0.6727124369201232,,0,1,1,1,0.125,0.125,0.125,1,1,315000.0,0.009334,0.0,0.0
305,0,-22759,,3,3,0,-1711.0,0,-2596,0,1,0,0,1,0,-124.0,0.6006575372857061,0.501308468594292,,0,1,1,1,,,,0,0,454500.0,0.0105,,
306,0,-22606,,2,2,0,-957.0,0,-4475,0,1,0,0,0,0,-930.0,0.4561097392782771,0.6664424519552968,,0,1,1,1,0.1667,0.1667,0.1667,1,1,675000.0,0.0145199999999999,0.0,0.0
307,0,-17941,-535.0,2,2,1,-617.0,0,-1493,0,1,1,0,1,0,-13472.0,,0.1671032782815753,,0,1,0,0,0.1667,0.1667,0.1667,1,1,463500.0,0.031329,0.0,0.0
308,0,-9259,-2382.0,3,3,0,-1135.0,0,-1918,0,1,1,0,1,0,-3948.0,,0.0420101655775344,,0,1,0,0,,,,0,0,135000.0,0.018209,,
309,0,-9178,-633.0,2,2,1,-223.0,1,-1622,1,1,1,0,1,0,-4829.0,,0.1842197251959363,,0,0,0,0,,,,0,0,846000.0,0.003813,,
310,0,-21140,-385.0,3,3,1,-583.0,0,-2820,0,1,1,0,1,0,-4410.0,0.5442347412142162,0.5619552546028269,,0,1,0,0,,,,0,0,157500.0,0.006305,,
311,0,-9166,-1450.0,1,1,0,-653.0,0,-547,1,0,1,0,0,0,-9166.0,0.3791004853998145,0.7651057865385212,,0,1,0,0,,,,0,0,180000.0,0.04622,,
312,0,-14923,-273.0,2,2,1,-743.0,1,-4003,1,1,1,0,1,1,-3883.0,0.7992967832109371,0.5738405161746867,,0,0,0,0,0.1667,0.1667,0.1667,1,1,148500.0,0.025164,0.0,0.0
313,0,-19676,-4483.0,2,2,0,-1232.0,0,-3236,0,1,1,0,1,0,-5545.0,,0.7561078884474521,0.8616261065248083,0,1,0,0,0.1667,0.1667,0.1667,1,1,202500.0,0.025164,0.0,0.0
314,0,-17099,-499.0,2,2,1,-991.0,1,-649,0,1,1,0,1,1,-5508.0,0.7862666146611379,0.4339187290167497,0.4045886948176437,0,0,0,0,0.1667,0.1667,0.1667,1,1,1800000.0,0.0072739999999999,0.0,0.0
315,0,-17438,-3668.0,2,2,0,-1698.0,0,-974,0,1,1,0,1,0,-10185.0,0.6058362647264226,0.6402018177118465,,0,1,0,0,0.3333,0.3333,0.3333,1,1,697500.0,0.031329,0.08,0.08
316,0,-14882,-436.0,2,2,0,-563.0,0,-4606,0,0,1,0,1,0,-1140.0,0.5406544504453575,0.462204930913421,0.7354428830169121,1,1,0,0,0.25,0.25,0.25,1,1,454500.0,0.006629,0.08,0.08
317,0,-17498,-1355.0,2,2,1,0.0,0,-1050,1,1,1,0,1,1,-8464.0,0.7209441499436497,0.3317501680295368,,0,1,0,0,,,,0,0,855000.0,0.019101,,
318,0,-20435,,2,2,0,-358.0,0,-3916,0,0,0,0,1,0,-2565.0,0.2636468134452008,0.6699670681732066,,1,1,1,1,0.1667,0.1667,0.1667,1,1,427500.0,0.010032,0.0,0.0
319,0,-11788,-3144.0,2,2,0,-151.0,1,-3962,1,0,1,1,0,0,-5643.0,0.511891801533151,0.7659810473713963,0.4217648307037876,1,0,0,0,0.125,0.125,0.125,1,0,1350000.0,0.002506,0.0,0.0
320,0,-11285,-3473.0,2,2,1,-398.0,0,-3094,0,1,1,0,0,0,-1929.0,0.4311917977993083,0.6895650848141843,0.3931715974370706,0,1,0,0,,,,0,0,675000.0,0.035792,,
321,0,-19323,-571.0,3,3,0,-459.0,0,-2779,0,1,1,0,1,1,-67.0,0.7713615919194317,0.2714429768279456,0.7192595409679079,0,1,0,0,0.625,0.625,0.625,1,1,472500.0,0.0105,0.32,0.32
322,0,-23195,,2,2,0,-1088.0,0,-4535,0,1,0,0,1,0,-9513.0,0.5954562029091491,0.1760406256233073,,0,1,1,1,0.1667,0.1667,0.1667,1,1,315000.0,0.028663,0.0,0.0
323,0,-14768,-426.0,1,1,0,0.0,0,-3409,0,0,1,0,0,0,-3241.0,0.524496446363472,0.6156753285811992,0.8488032279999198,1,1,0,0,0.6667,0.6667,0.6667,1,1,675000.0,0.072508,0.44,0.44
324,0,-21909,,2,2,0,0.0,0,-4279,0,1,0,0,1,0,-2319.0,0.4650692149562261,0.6737371194166208,,0,1,1,1,,,,0,0,531000.0,0.015221,,
325,0,-15013,-3282.0,2,2,0,-1053.0,0,-4823,0,1,1,0,1,0,-2347.0,0.3062022983135042,0.6257090346027011,0.6235307615153555,0,1,0,0,,,,0,0,810000.0,0.030755,,
326,0,-14975,-7540.0,2,2,1,-644.0,0,-4236,1,1,1,0,0,1,-7657.0,0.5442347412142162,0.4864418401140338,,0,1,0,0,,,,0,0,1143000.0,0.003813,,
327,0,-21552,-2672.0,3,3,0,0.0,1,-4188,0,0,1,0,1,0,-13057.0,0.3774042489507649,0.2916239092557009,,1,0,0,0,,,,0,0,675000.0,0.006305,,
328,0,-18831,-1342.0,2,2,1,-542.0,1,-2067,0,1,1,0,1,0,-8691.0,0.4614823912998385,0.4459873293894053,0.7914124565169158,0,0,0,0,0.3333,0.3333,0.3333,1,1,225000.0,0.018801,0.32,0.32
329,0,-14252,-1281.0,2,2,1,-344.0,1,-3427,0,0,1,1,1,0,-6024.0,,,0.6420731750249923,1,0,0,0,,,,0,0,225000.0,0.009549,,
330,0,-15017,-639.0,2,2,1,-811.0,0,-3979,0,1,1,0,1,0,-3996.0,0.7062051096536562,0.5289658285087285,,0,1,0,0,,,,0,0,675000.0,0.008575,,
331,0,-19003,-5136.0,2,2,1,-658.0,1,-2079,1,1,1,0,0,0,-5341.0,,0.5600864986413236,,0,0,0,0,,,,0,0,675000.0,0.0096569999999999,,
332,0,-15023,-1481.0,1,1,1,0.0,0,-2483,0,0,1,0,1,0,-3.0,,0.5989368155736363,,1,1,0,0,0.1667,0.1667,0.1667,1,1,900000.0,0.072508,0.0,0.0
333,0,-11223,-107.0,3,3,0,0.0,0,-3755,0,0,1,0,1,0,-5619.0,,0.7311297378418329,,1,1,0,0,0.3333,0.3333,0.3333,1,1,198000.0,0.018029,0.2,0.2
334,0,-13754,-819.0,2,2,1,-217.0,1,-416,1,1,1,0,0,0,-256.0,0.4258928980051529,0.3248209867959093,,0,0,0,0,,,,0,0,450000.0,0.019101,,
335,0,-13299,-1559.0,3,3,0,-757.0,1,-4249,0,1,1,0,0,0,-395.0,0.5513812618027899,0.514818296761671,0.2092384457903244,0,0,0,0,0.1667,0.1667,0.1667,1,1,1008000.0,0.003069,0.0,0.0
336,0,-18929,-4145.0,2,2,1,-55.0,0,-2482,0,1,1,0,1,0,-10610.0,0.6722428897082422,0.3437917862373299,0.830736808877882,0,1,0,0,0.1667,0.1667,0.1667,1,1,463500.0,0.00702,0.0,0.0
337,0,-14216,-365.0,2,2,1,-2421.0,1,-4423,0,0,1,0,1,0,-3183.0,0.7394117535524816,0.748204082783147,0.5585815844555191,1,0,0,0,0.3333,0.3333,0.3333,1,1,1800000.0,0.006207,0.24,0.24
338,0,-11799,-1228.0,2,2,0,-3.0,0,-3678,0,0,1,0,1,0,-334.0,0.6577838002083306,0.7332137713837072,,1,1,0,0,,,,0,0,463500.0,0.00702,,
339,0,-18315,-497.0,2,2,1,-374.0,0,-1862,0,1,1,0,1,0,-2883.0,0.8327850252992314,0.4581525181168522,0.6350347077546292,0,1,0,0,0.0417,0.0417,0.0417,1,1,675000.0,0.015221,0.0,0.0
340,0,-12325,-638.0,3,3,1,-215.0,1,-4029,0,1,1,0,0,1,-560.0,0.7295666907060153,0.2626562696709219,0.0976820052800257,0,0,0,0,,,,0,0,180000.0,0.020246,,
341,0,-14966,-6158.0,2,2,1,-1014.0,1,-4979,0,0,1,0,1,0,-954.0,0.6925590674998008,0.6823200671179018,,1,0,0,0,0.3333,0.3333,0.3333,1,1,2250000.0,0.007114,0.2,0.2
342,0,-23721,,2,2,0,-1779.0,1,-5013,0,1,0,0,0,0,-3367.0,,0.6574635771143577,,0,0,1,1,,,,0,0,157500.0,0.035792,,
343,0,-16719,-687.0,1,1,0,-3351.0,1,-240,0,1,1,0,0,0,-8892.0,0.7407990879702335,0.7756150234556971,0.6347416944004144,0,0,0,0,0.1667,0.1667,0.1667,1,1,675000.0,0.072508,0.0,0.0
344,1,-13707,,2,2,0,0.0,1,-4436,0,1,0,0,0,0,-7809.0,0.1153866620073356,0.2939875845022613,,0,0,1,1,,,,0,0,360000.0,0.025164,,
345,0,-22767,-2998.0,2,2,0,-2552.0,0,-4410,0,1,1,0,1,0,-10042.0,0.7194907850918436,0.7909698130306837,,0,1,0,0,0.1667,0.1667,0.1667,1,1,1237500.0,0.006233,0.0,0.0
346,0,-20010,-2784.0,2,2,1,-1293.0,0,-3196,0,1,1,0,1,0,-4662.0,,0.5454535565974076,0.5744376531088096,0,1,0,0,,,,0,0,180000.0,0.030755,,
347,0,-23187,,3,3,0,-1553.0,0,-4573,0,1,0,0,0,0,-13629.0,0.8027454758994178,0.4422946612453707,,0,1,1,1,,,,0,0,463500.0,0.020246,,
348,1,-20200,,2,2,0,0.0,0,-2779,0,1,0,0,1,0,-973.0,,0.6225746857008014,,0,1,1,1,0.3333,0.3333,0.3333,1,1,261000.0,0.010966,0.04,0.04
349,0,-19780,,2,2,0,-275.0,0,-3331,0,1,0,0,0,0,-11248.0,,,,0,1,1,1,0.0833,0.0833,0.0833,1,0,238500.0,0.005144,0.0,0.0
350,0,-10615,-1496.0,2,2,1,-527.0,1,-587,1,0,1,1,1,0,-2119.0,0.4866531565147181,0.3241738848541972,0.1370623458708673,1,0,0,0,0.1667,0.1667,0.1667,1,1,1350000.0,0.008575,0.0,0.0
351,0,-8598,-220.0,2,2,1,-963.0,1,-1282,1,1,1,0,1,0,-1058.0,,0.381816634240153,0.1996248601187595,0,0,0,0,,,,0,0,450000.0,0.010643,,
352,0,-20846,,2,2,0,-164.0,0,-4153,0,1,0,0,0,0,-774.0,0.7136313997323308,0.1607413388003202,,0,1,1,1,,,,0,0,414000.0,0.010006,,
353,0,-11582,-3632.0,2,2,1,-1129.0,0,-1294,0,0,1,0,1,0,-5277.0,0.4956658291397297,0.540298243263855,0.4310676859572618,1,1,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.031329,0.0,0.0
354,0,-15781,-422.0,2,2,0,0.0,0,-4139,1,0,1,0,1,0,-3929.0,,0.4352513119138168,,0,1,0,0,0.3333,0.3333,0.3333,1,1,454500.0,0.026392,0.16,0.16
355,0,-10547,-1897.0,2,2,0,-1343.0,1,-3137,0,0,1,0,1,0,-4480.0,0.3409064264152384,0.5180129725133938,,0,0,0,0,0.1667,0.1667,0.1667,1,1,454500.0,0.026392,0.0,0.0
356,0,-14239,-4073.0,1,1,1,-2461.0,0,-5695,1,1,1,0,1,0,-8317.0,,0.7763107082812815,,0,1,0,0,0.25,0.25,0.1667,1,1,1125000.0,0.032561,0.1,0.1
357,0,-19410,-5545.0,2,2,1,-792.0,1,-1822,1,0,1,0,1,0,-1006.0,0.2238313174701554,0.6097806994342824,,1,0,0,0,0.125,0.125,0.125,1,1,904500.0,0.009334,0.0,0.0
358,0,-11039,-1865.0,2,2,1,-506.0,0,-716,1,1,1,0,1,0,-1379.0,,0.6334349631106121,0.4116155881668353,0,1,0,0,,,,0,0,252000.0,0.011703,,
359,0,-22768,,2,2,0,-344.0,1,-5252,0,1,0,0,0,0,-4730.0,,0.6513361147619012,,0,0,1,1,,,,0,0,90000.0,0.019101,,
360,0,-12360,-4048.0,2,2,1,-2519.0,0,-4193,1,1,1,1,1,0,-5972.0,0.6512602186973006,0.5570077120596583,,0,1,0,0,,,,0,0,405000.0,0.018634,,
361,0,-13552,-2418.0,2,2,1,-2275.0,0,-1252,0,1,1,0,1,0,-755.0,0.8327850252992314,0.2338257164484567,0.7796242500923876,0,1,0,0,0.1667,0.1667,0.1667,1,1,630000.0,0.014464,0.0,0.0
362,0,-16129,-879.0,2,2,1,-2779.0,0,-4716,1,1,1,0,1,0,-9171.0,0.7121551551910698,0.3552308172290725,,0,1,0,0,,,,0,0,675000.0,0.035792,,
363,0,-13284,-1765.0,2,2,1,-542.0,0,-729,0,1,1,0,1,0,-562.0,0.4632753280912678,0.7376641513695528,0.4852892795125728,0,1,0,0,0.0417,0.0417,0.0417,1,1,450000.0,0.00963,0.0,0.0
364,0,-20434,,2,2,0,-1662.0,0,-17,0,1,0,0,0,0,-6328.0,0.3842068130556564,0.6608289914198783,,0,1,1,1,,,,0,0,454500.0,0.031329,,
365,0,-14283,-2191.0,2,2,1,0.0,0,-3851,0,1,1,0,1,0,-8330.0,0.3556387169923543,0.6104257226549659,,0,1,0,0,0.3333,0.3333,0.3333,1,1,81000.0,0.02461,0.12,0.12
366,0,-19082,-2299.0,1,1,0,-502.0,1,-2252,0,0,1,0,0,0,-4345.0,0.3893387918468769,0.6882387858634964,,1,0,0,0,0.5,0.5,0.3333,1,1,900000.0,0.072508,0.22,0.22
367,0,-16376,-1251.0,1,1,1,-109.0,0,-4310,1,0,1,0,0,0,-673.0,0.7121551551910698,0.0509156034933721,0.8028667918323259,1,1,0,0,,,,0,0,1039500.0,0.04622,,
368,1,-18302,-136.0,2,2,1,-745.0,1,-1281,1,1,1,0,1,1,-4005.0,0.5549467685334323,0.50060870864451,,0,0,0,0,,,,0,0,103500.0,0.01885,,
369,0,-12982,-2850.0,2,2,1,0.0,0,-5139,0,0,1,0,1,0,-3476.0,0.7106743858828587,0.33558617623308,0.3402057361624071,1,1,0,0,0.0833,0.0833,0.0833,1,1,688500.0,0.025164,0.0,0.0
370,0,-13455,-4971.0,2,2,1,-2458.0,0,-4246,1,0,1,0,1,0,-5851.0,0.4920600938649263,0.3964846075383985,,1,1,0,0,0.0417,0.0417,0.0417,1,1,450000.0,0.030755,0.0,0.0
371,0,-19998,-2082.0,3,3,1,-2334.0,0,-3499,0,0,1,0,1,0,-393.0,0.5370699579791587,0.5612876560786817,0.8519054529826264,1,1,0,0,,,,0,0,877500.0,0.007305,,
372,0,-15438,-936.0,2,2,1,-543.0,1,-4030,0,1,1,0,1,1,-7215.0,0.0902209392907684,0.2629952143123565,0.1770975829044786,0,0,0,0,0.3333,0.3333,0.3333,1,1,562500.0,0.035792,0.12,0.12
373,0,-8650,-296.0,2,2,1,-44.0,0,-1314,1,1,1,1,1,0,-832.0,,0.2160482176858288,,0,1,0,0,,,,0,0,139500.0,0.01885,,
374,0,-19642,-6684.0,2,2,1,-235.0,0,-3101,0,1,1,0,1,1,-2495.0,0.0005272652387098,0.4141927781705488,,0,1,0,0,0.1667,0.1667,0.1667,1,1,1350000.0,0.022625,0.0,0.0
375,0,-10347,-1276.0,3,3,1,-506.0,0,-2163,0,1,1,0,1,0,-2127.0,0.7338145369642702,0.6992168588466124,0.2433128343936609,0,1,0,0,,,,0,0,495000.0,0.010556,,
376,0,-16048,-3879.0,2,2,1,-1811.0,0,-4217,0,1,1,0,1,0,-10146.0,0.7850520263728172,0.1995430892462679,0.7326473092658811,0,1,0,0,0.1667,0.1667,0.1667,1,1,454500.0,0.0196889999999999,0.0,0.0
377,0,-17860,-1565.0,1,1,0,-2652.0,0,-1400,0,1,1,0,1,0,-11928.0,0.3876253444214701,0.712768463231494,,0,1,0,0,0.25,0.25,0.1667,1,1,247500.0,0.072508,0.02,0.02
