,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,AMT_ANNUITY,AMT_CREDIT
803,100920.0,-13765.0,-1806.0,-8001.0,24471.0,832500.0
804,100921.0,-16860.0,-711.0,-2998.0,24246.0,675000.0
805,100922.0,-21738.0,365243.0,-9237.0,16726.5,238500.0
806,100923.0,-12333.0,-502.0,-2571.0,30289.5,284256.0
807,100924.0,-14897.0,-1064.0,-2551.0,52375.5,1317357.0
808,100925.0,-11726.0,-1643.0,-2172.0,37669.5,1288350.0
809,100926.0,-15300.0,-4700.0,-3895.0,16069.5,364896.0
810,100927.0,-16797.0,-868.0,-7039.0,58828.5,1350000.0
811,100928.0,-14238.0,-3386.0,-8242.0,9616.5,95940.0
812,100929.0,-16037.0,-3021.0,-8206.0,25024.5,517500.0
813,100930.0,-14774.0,-791.0,-1659.0,36279.0,607050.0
814,100932.0,-18013.0,-2010.0,-425.0,20668.5,675000.0
815,100933.0,-14259.0,-1858.0,-5428.0,9297.0,162000.0
816,100934.0,-11649.0,-1015.0,-791.0,9000.0,180000.0
817,100935.0,-12406.0,-960.0,-3726.0,27432.0,644427.0
818,100936.0,-22167.0,365243.0,-12692.0,16695.0,390960.0
819,100937.0,-14740.0,-249.0,-1199.0,22018.5,450000.0
820,100938.0,-23236.0,365243.0,-10304.0,13932.0,178213.5
821,100939.0,-16683.0,-1684.0,-3320.0,19831.5,673875.0
822,100940.0,-19227.0,-1542.0,-11965.0,10566.0,101880.0
823,100941.0,-19133.0,365243.0,-356.0,27715.5,508495.5
824,100942.0,-15301.0,-7655.0,-1038.0,25848.0,503676.0
825,100943.0,-16228.0,-402.0,-8775.0,14980.5,189621.0
826,100944.0,-11700.0,-404.0,-5582.0,44824.5,1054935.0
827,100945.0,-14702.0,-238.0,-8781.0,39046.5,1210500.0
828,100946.0,-23079.0,365243.0,-3022.0,26217.0,808650.0
829,100947.0,-9694.0,-1508.0,-803.0,20772.0,380533.5
830,100948.0,-17852.0,365243.0,-806.0,16546.5,337500.0
831,100949.0,-13850.0,-7107.0,-5260.0,44140.5,657886.5
832,100950.0,-11218.0,-2411.0,-5508.0,12915.0,225000.0
833,100951.0,-9455.0,-975.0,-4765.0,17707.5,224136.0
834,100954.0,-19919.0,-11807.0,-10170.0,29250.0,585000.0
835,100955.0,-22321.0,365243.0,-13611.0,10053.0,101880.0
836,100956.0,-16940.0,-1533.0,-4470.0,32940.0,587623.5
837,100957.0,-10014.0,-1779.0,-9514.0,51795.0,927571.5
838,100958.0,-16656.0,-984.0,-1883.0,22738.5,533668.5
839,100959.0,-14664.0,-5553.0,-2798.0,12334.5,225000.0
840,100960.0,-14565.0,-1685.0,-2651.0,16155.0,343800.0
841,100961.0,-12024.0,-992.0,-4951.0,11434.5,360000.0
842,100962.0,-10534.0,-2287.0,-14.0,26145.0,787131.0
843,100963.0,-20527.0,-395.0,-11264.0,27009.0,1002456.0
844,100964.0,-12956.0,-63.0,-7051.0,16033.5,327024.0
845,100966.0,-13465.0,-299.0,-20.0,4873.5,47970.0
846,100967.0,-18493.0,-1625.0,-8321.0,33732.0,1149210.0
847,100968.0,-11083.0,-1516.0,-4502.0,30415.5,1035832.5
848,100969.0,-8545.0,-213.0,-5.0,39069.0,485640.0
849,100971.0,-11073.0,-233.0,-5166.0,33736.5,948582.0
850,100972.0,-17641.0,-710.0,-1141.0,37098.0,1264428.0
851,100973.0,-17825.0,-2640.0,-5697.0,28503.0,970380.0
852,100974.0,-25059.0,365243.0,-12763.0,21793.5,219042.0
853,100975.0,-15981.0,-959.0,-1071.0,11250.0,225000.0
854,100976.0,-11001.0,-111.0,-2395.0,29475.0,1008117.0
855,100977.0,-20693.0,365243.0,-11389.0,26316.0,900000.0
856,100978.0,-17899.0,-3636.0,-6910.0,21541.5,508495.5
857,100979.0,-17924.0,-1285.0,-4360.0,22500.0,450000.0
858,100980.0,-10973.0,-505.0,-4455.0,8851.5,81000.0
859,100981.0,-21516.0,365243.0,-10609.0,13774.5,312768.0
860,100985.0,-17468.0,-5303.0,-6894.0,62572.5,1574532.0
861,100986.0,-17231.0,-3683.0,-2153.0,29970.0,640080.0
862,100988.0,-8664.0,-756.0,-4717.0,38821.5,1350000.0
863,100989.0,-11869.0,-2034.0,-5341.0,15628.5,143910.0
864,100990.0,-14391.0,-3952.0,-1798.0,25348.5,862560.0
865,100991.0,-14601.0,-4174.0,-7156.0,20214.0,474048.0
866,100992.0,-12755.0,-1453.0,-827.0,13396.5,203760.0
867,100993.0,-14276.0,-7508.0,-8418.0,22495.5,765000.0
868,100994.0,-20071.0,-1689.0,-4870.0,29376.0,888840.0
869,100995.0,-19860.0,-2303.0,-2763.0,32877.0,450000.0
870,100996.0,-11952.0,-1087.0,-2429.0,26154.0,675000.0
871,100999.0,-10121.0,-1354.0,-1393.0,81108.0,2125953.0
872,101000.0,-11574.0,-438.0,-1388.0,32274.0,592560.0
873,101001.0,-12294.0,-1623.0,-12294.0,49428.0,1024740.0
874,101003.0,-14471.0,-743.0,-1933.0,42943.5,407745.0
875,101004.0,-15044.0,-197.0,-4570.0,84694.5,1215000.0
876,101006.0,-22839.0,365243.0,-9376.0,27000.0,540000.0
877,101007.0,-15140.0,-683.0,-6178.0,40675.5,728460.0
878,101009.0,-14105.0,-176.0,-4968.0,25186.5,239850.0
879,101010.0,-11041.0,-482.0,-580.0,17784.0,381528.0
880,101011.0,-19367.0,-1943.0,-13447.0,26316.0,900000.0
881,101012.0,-17295.0,-1670.0,-7993.0,38556.0,755190.0
882,101013.0,-14077.0,-1619.0,-4112.0,25078.5,518562.0
883,101014.0,-14102.0,-3067.0,-8085.0,42619.5,1002870.0
884,101015.0,-18397.0,-524.0,-9272.0,36459.0,755190.0
885,101016.0,-22443.0,-8373.0,-1192.0,45202.5,1546020.0
886,101017.0,-21525.0,365243.0,-1190.0,6750.0,135000.0
887,101018.0,-16101.0,-8506.0,-5554.0,27693.0,834048.0
888,101019.0,-21493.0,-5582.0,-3104.0,21051.0,720000.0
889,101022.0,-22251.0,365243.0,-4503.0,32602.5,675000.0
890,101023.0,-21057.0,-6281.0,-6012.0,31261.5,640080.0
891,101027.0,-18007.0,-1403.0,-10343.0,26640.0,545040.0
892,101028.0,-13818.0,-5378.0,-5619.0,26050.5,886500.0
893,101029.0,-20719.0,-3090.0,-7335.0,33750.0,675000.0
894,101030.0,-15883.0,-1476.0,-10030.0,26446.5,900000.0
895,101032.0,-21280.0,-1867.0,-8749.0,31176.0,704844.0
896,101033.0,-21204.0,-1105.0,-10802.0,30528.0,942300.0
897,101034.0,-11411.0,-180.0,-4699.0,52614.0,664299.0
898,101035.0,-21590.0,365243.0,-2364.0,6399.0,90000.0
899,101036.0,-11264.0,-220.0,-1225.0,24201.0,474048.0
900,101037.0,-22346.0,365243.0,-15314.0,38268.0,747000.0
901,101038.0,-19002.0,-1276.0,-3926.0,34596.0,675000.0
902,101039.0,-16892.0,-102.0,-10616.0,55719.0,1024740.0
903,101040.0,-23064.0,365243.0,-8983.0,28143.0,635962.5
904,101042.0,-15181.0,-3002.0,-3299.0,22959.0,521280.0
905,101043.0,-20186.0,365243.0,-7159.0,6075.0,74182.5
906,101044.0,-15085.0,-8508.0,-739.0,32224.5,1097676.0
907,101045.0,-15928.0,-1920.0,-7832.0,9000.0,180000.0
908,101046.0,-15839.0,-2224.0,-3608.0,16875.0,337500.0
909,101047.0,-13646.0,-1470.0,-4993.0,13833.0,284400.0
910,101048.0,-16600.0,-3210.0,-2797.0,27292.5,1029681.0
911,101049.0,-10729.0,-411.0,-4930.0,12501.0,104256.0
912,101050.0,-19533.0,-561.0,-12321.0,34785.0,1185282.0
913,101052.0,-7859.0,-628.0,-546.0,9000.0,180000.0
914,101053.0,-11272.0,-233.0,-2354.0,16276.5,254700.0
915,101054.0,-18452.0,-11674.0,-5664.0,17739.0,454500.0
916,101058.0,-15017.0,-5143.0,-1699.0,26446.5,900000.0
917,101059.0,-12229.0,-4078.0,-90.0,46570.5,454500.0
918,101060.0,-13928.0,-1164.0,-447.0,45202.5,1546020.0
919,101061.0,-17648.0,-5042.0,-5261.0,16011.0,284400.0
920,101062.0,-15202.0,-1876.0,-2343.0,21789.0,206271.0
921,101063.0,-13955.0,-165.0,-8058.0,38686.5,755190.0
922,101065.0,-19517.0,-2105.0,-9019.0,14103.0,370629.0
923,101066.0,-8880.0,-1579.0,-1261.0,20677.5,405000.0
924,101067.0,-12093.0,-985.0,-3879.0,47880.0,450000.0
925,101068.0,-14300.0,-1264.0,-3049.0,35824.5,900000.0
926,101069.0,-18735.0,-1717.0,-11293.0,45724.5,679500.0
927,101070.0,-20426.0,-375.0,-5118.0,33025.5,1125000.0
928,101071.0,-15241.0,-184.0,-3843.0,20083.5,414792.0
929,101072.0,-17660.0,-6587.0,-5582.0,31360.5,945000.0
930,101073.0,-14122.0,-1397.0,-6768.0,44671.5,485640.0
931,101074.0,-15787.0,-5542.0,-3501.0,39204.0,765261.0
932,101075.0,-16265.0,-2336.0,-2681.0,37273.5,533668.5
933,101076.0,-16015.0,-2891.0,-1238.0,25744.5,324216.0
934,101077.0,-16360.0,-1085.0,-7029.0,46143.0,720000.0
935,101078.0,-13670.0,-1179.0,-1371.0,10620.0,225000.0
936,101080.0,-8935.0,-264.0,-3808.0,16515.0,207396.0
937,101081.0,-20836.0,-3003.0,-2423.0,31171.5,1061599.5
938,101082.0,-14562.0,-2149.0,-2202.0,26640.0,545040.0
939,101083.0,-10476.0,-1235.0,-615.0,20979.0,450000.0
940,101084.0,-10867.0,-1344.0,-3517.0,28975.5,531706.5
941,101085.0,-13233.0,-4459.0,-6945.0,48082.5,900000.0
942,101086.0,-8587.0,-942.0,-6214.0,23053.5,225000.0
943,101088.0,-17650.0,-5086.0,-8574.0,14377.5,225000.0
944,101089.0,-19642.0,-9868.0,-10528.0,15786.0,562500.0
945,101091.0,-20289.0,365243.0,-9834.0,52321.5,1024740.0
946,101093.0,-9082.0,-1247.0,-6104.0,17370.0,152820.0
947,101094.0,-23643.0,-3326.0,-1668.0,23958.0,819432.0
948,101095.0,-21192.0,-10269.0,-10389.0,19822.5,450000.0
949,101096.0,-8824.0,-757.0,-1314.0,35343.0,550980.0
950,101098.0,-11215.0,-298.0,-5056.0,59589.0,1096020.0
951,101100.0,-10769.0,-477.0,-4598.0,17086.5,315000.0
952,101101.0,-19419.0,-1523.0,-2078.0,13500.0,270000.0
953,101102.0,-13141.0,-168.0,-1145.0,28062.0,500211.0
954,101103.0,-11742.0,-1866.0,-739.0,55341.0,715095.0
955,101104.0,-22925.0,365243.0,-6477.0,23859.0,538704.0
956,101105.0,-10453.0,-805.0,-6451.0,9171.0,157500.0
957,101106.0,-19452.0,-2273.0,-11406.0,42273.0,824242.5
958,101108.0,-11239.0,-387.0,-4013.0,22018.5,450000.0
959,101109.0,-13461.0,-3164.0,-4989.0,37746.0,781920.0
960,101110.0,-13529.0,-3764.0,-7014.0,31995.0,755190.0
961,101111.0,-10209.0,-3268.0,-2388.0,43780.5,854896.5
962,101112.0,-15521.0,-1917.0,-9619.0,11596.5,247500.0
963,101113.0,-18591.0,-9288.0,-9090.0,45949.5,1125000.0
964,101114.0,-12409.0,-1286.0,-3372.0,20884.5,754740.0
965,101115.0,-10218.0,-313.0,-1606.0,14593.5,266652.0
966,101116.0,-14390.0,-2468.0,-4580.0,17253.0,352044.0
967,101117.0,-18656.0,365243.0,-6456.0,32796.0,585000.0
968,101119.0,-10128.0,-3090.0,-857.0,34150.5,350581.5
969,101120.0,-15267.0,-1393.0,-1070.0,13500.0,270000.0
970,101121.0,-15481.0,-207.0,-1897.0,20326.5,436032.0
971,101122.0,-12198.0,-2058.0,-465.0,27265.5,640458.0
972,101123.0,-20266.0,365243.0,-12091.0,8122.5,188685.0
973,101124.0,-21647.0,-4572.0,-10274.0,37516.5,848745.0
974,101127.0,-16492.0,-2128.0,-3538.0,45445.5,835380.0
975,101129.0,-23282.0,365243.0,-13912.0,37444.5,1006920.0
976,101130.0,-24103.0,365243.0,-6237.0,10782.0,203760.0
977,101131.0,-13963.0,-1392.0,-2938.0,9774.0,350676.0
978,101132.0,-12926.0,-1081.0,-3633.0,6750.0,135000.0
979,101133.0,-23942.0,365243.0,-13496.0,16011.0,284400.0
980,101134.0,-15175.0,-3046.0,-3141.0,23107.5,450000.0
981,101135.0,-10718.0,-3098.0,-2343.0,21852.0,299772.0
982,101137.0,-8991.0,-405.0,-3589.0,25758.0,497520.0
983,101138.0,-20726.0,-10702.0,-5953.0,24259.5,640080.0
984,101139.0,-11944.0,-3319.0,-1295.0,19867.5,679500.0
985,101141.0,-16496.0,-628.0,-6297.0,10795.5,135000.0
986,101142.0,-11006.0,-425.0,-5014.0,17095.5,312768.0
987,101143.0,-10265.0,-3404.0,-9322.0,42790.5,1006920.0
988,101144.0,-18033.0,-4805.0,-5096.0,28525.5,263686.5
989,101145.0,-13336.0,-2143.0,-1047.0,35761.5,840951.0
990,101146.0,-22427.0,365243.0,-11112.0,15241.5,143910.0
991,101147.0,-12102.0,-1904.0,-1481.0,34209.0,1165500.0
992,101148.0,-13802.0,-4963.0,-5328.0,25888.5,490536.0
993,101150.0,-20077.0,-2357.0,-9689.0,33259.5,835380.0
994,101151.0,-17801.0,-1743.0,-1257.0,32337.0,760225.5
995,101152.0,-21202.0,365243.0,-6542.0,17946.0,495985.5
996,101153.0,-14075.0,-901.0,-8049.0,57001.5,1113840.0
997,101154.0,-21027.0,365243.0,-12357.0,28206.0,517536.0
998,101155.0,-16204.0,-1461.0,-1046.0,37800.0,1288350.0
999,101156.0,-17530.0,-695.0,-92.0,27076.5,679500.0
